,Ticker,enterpriseToRevenue,profitMargins,enterpriseToEbitda,52WeekChange,forwardEps,sharesOutstanding,bookValue,sharesShort,sharesPercentSharesOut,lastFiscalYearEnd,heldPercentInstitutions,netIncomeToCommon,trailingEps,SandP52WeekChange,priceToBook,heldPercentInsiders,nextFiscalYearEnd,mostRecentQuarter,shortRatio,sharesShortPreviousMonthDate,floatShares,beta,enterpriseValue,priceHint,lastSplitDate,lastSplitFactor,earningsQuarterlyGrowth,dateShortInterest,pegRatio,forwardPE,maxAge,shortPercentOfFloat,sharesShortPriorMonth,eps,Market Cap,PE,NI,EBIT
371,PNC,6.929,0.3174,,-0.09623885,12.16,451438016,98.553,3137222,0.0069,1546214400,0.83989,5072000000,10.886,0.032832503,1.3635303,0.00247,1609372800,1553990400,1.89,2019/4/15,439528984,1.239927,1.16E+11,2,1992/11/16,1月2日,0.026,1557878400,1.35,11.050987,1,0.0069,2510043,10.88599949,60664242176,12.344296,5301000000,0
372,PNR,2.613,0.10125,13.983,-0.1882379,2.56,171892000,10.881,6006182,0.0349,1546214400,0.92006,315700000,1.683,0.032832503,3.327819,0.00648,1609372800,1553990400,2.91,2019/4/15,170790113,1.076726,7633142272,2,2018/5/1,1000/1489,-0.501,1557878400,2.31,14.144531,1,0.0394,3603524,1.682999962,6224209408,21.515152,347400000,477300000
373,PNW,4.437,0.14061,11.063,0.32789564,5.07,112277000,46.769,3574920,0.0318,1546214400,0.87332,525744000,4.668,0.032832503,2.0797963,0.00371,1609372800,1553990400,4.12,2019/4/15,111820390,0.152014,16591102976,2,-,,4.563,1557878400,3.91,19.185404,1,0.0418,3725411,4.668000408,10921183232,20.837616,511047000,823478000
374,PPG,2.115,0.08668,14.4,0.09679592,6.95,236060000,20.774,4824210,0.020399999,1546214400,0.81605005,1307000064,5.452,0.032832503,5.506402,0.00128,1609372800,1553990400,3.9,2019/4/15,235705873,0.848842,32184475648,2,2015/6/15,1月2日,-0.066,1557878400,1.86,16.458994,1,0.0228,6350569,5.45200033,27002902528,20.98129,1341000000,1762000000
375,PPL,5.789,0.23792,10.535,0.20700383,2.53,721742016,16.873,32835476,0.045500003,1546214400,0.59051,1840000000,2.57,0.032832503,1.8188823,0.00211,1609372800,1553990400,7.63,2019/4/15,721460823,0.53819,44795445248,2,2015/6/2,9314/10000,0.031,1557878400,21.68,12.130435,1,0.0456,36699482,2.569999837,22150262784,11.941635,1827000000,3122000000
376,PRGO,1.816,0.024330001,10.166,-0.40092546,4.45,135991008,41.916,5464956,0.0402,1546214400,0.87066,114100000,0.835,0.032832503,1.0451857,0.00481,1609372800,1553904000,3.83,2019/4/15,122162358,1.883272,8513937920,2,1993/8/26,1月2日,-0.209,1557878400,7.16,9.844945,1,0.0577,6269629,0.834999966,5957766144,52.467068,131000000,468900000
377,PRU,0.804,0.056360003,8.496,-0.014081717,13.84,406000000,135.044,4141058,0.010199999,1546214400,0.6717,3600999936,8.568,0.032832503,0.738574,0.00231,1609372800,1553990400,2.12,2019/4/15,404960640,1.553946,51991519232,2,-,,-0.316,1557878400,0.89,7.2066474,1,0.010199999,4800715,8.568000537,40494440448,11.640989,4074000000,6547000000
378,PSA,18.188,0.61140996,26.071,0.13187778,7.7,174416000,28.957,5386629,0.0309,1546214400,0.82448,1502823936,8.619,0.032832503,8.416617,0.14729999,1609372800,1553990400,6.95,2019/4/15,148849747,-0.008677,51598696448,2,-,,0.069,1557878400,1.8,31.651949,1,0.0435,5883393,8.619000398,42565210112,28.277061,1711031000,1477987000
379,PSX,0.475,0.04753,8.72,-0.26918477,10.7,453551008,53.394,5863647,0.0129,1546214400,0.72551,5270000128,11.307,0.032832503,1.608795,0.00216,1609372800,1553990400,2.16,2019/4/15,447178772,0.92861,52693696512,2,-,,-0.611,1557878400,-1.33,8.028038,1,0.0129,6479479,11.30699965,38960033792,7.597064,5595000000,5155000000
380,PVH,1.142,0.06692,8.661,-0.46924925,11.47,75045800,76.616,1884779,0.0251,1549152000,1.00194,649000000,8.457,0.032832503,1.1716874,0.00562,1612310400,1557014400,2.04,2019/4/15,74763088,1.874146,11074723840,2,1991/10/10,1月2日,-0.543,1557878400,0.91,7.8265033,1,0.0323,2179378,8.4570002,6736861184,10.614875,746400000,921100000
381,PWR,0.596,0.03254,7.797,0.01303637,3.69,142082000,26.202,3604224,0.0254,1546214400,0.92024004,376220000,2.478,0.032832503,1.4193573,0.00749,1609372800,1553990400,2.64,2019/4/15,140814471,1.56206,6891992064,2,2000/4/10,2月3日,2.203,1557878400,0.83,10.07859,1,0.0287,3637147,2.478000004,5285368320,15.008071,293346000,590696000
382,PXD,2.773,0.1238,7.377,-0.2430824,10.65,168424000,72.491,3565633,0.0212,1546214400,0.90879,1144000000,6.7,0.032832503,1.9965237,0.0095,1609372800,1553990400,1.62,2019/4/15,166806868,1.383564,25762072576,2,-,,0.966,1557878400,0.43,13.589671,1,0.021300001,3733449,6.700000167,24376004608,21.601492,978000000,1752000000
383,PYPL,8.061,0.13923,45.512,0.35916078,3.51,1174930048,12.933,13323908,0.0113,1546214400,0.83758,2212999936,1.849,0.032832503,8.939921,0.05118,1609372800,1553990400,2.17,2019/4/15,1115164171,0.945328,1.28E+11,2,-,,0.305,1557878400,1.8,32.94017,1,0.0114,13993511,1.848999938,1.36E+11,62.5311,2057000000,2219000000
384,QCOM,4.11,0.1183,13.362,0.14617062,5.32,1215699968,3.185,41499871,0.0341,1538265600,0.84941,2520000000,1.894,0.032832503,22.147568,0.00089,1601424000,1553990400,1.27,2019/4/15,1213109487,1.586304,87549140992,2,2004/8/16,1月2日,1.009,1557878400,0.82,13.259398,1,0.0343,18452043,1.894000061,85755478016,37.243927,-4864000000,5231000000
385,QRVO,2.55,0.043080002,8.47,-0.19353634,6.74,119150000,36.617,3975052,0.0334,1553904000,0.9411,133125000,1.05,0.032832503,1.7887866,0.00419,1617062400,1553904000,2.44,2019/4/15,107892278,1.158042,7879081472,2,2015/1/2,4月1日,,1557878400,1.07,9.7181015,1,0.041199997,3927612,1.049999956,7804324864,62.380955,133125000,288466000
386,RCL,3.714,0.18596001,11.985,0.16676307,11.01,209648000,53.778,2462498,0.0117,1546214400,0.73202,1842070016,8.749,0.032832503,2.2953625,0.18518999,1609372800,1553990400,1.52,2019/4/15,175984715,1.719248,36787453952,2,1998/8/3,1月2日,0.142,1557878400,0.98,11.211626,1,0.014400001,2283963,8.748999401,25878949888,14.109042,1811042000,1937815000
387,RE,1.293,0.0319,,0.105786085,25.09,40733600,206.684,810290,0.0199,1546214400,0.98517996,239728000,5.926,0.032832503,1.220075,0.25551,1609372800,1553990400,2.75,2019/4/15,30362853,0.076686,9817438208,2,-,,0.659,1557878400,0.17,10.050617,1,0.031,911815,5.926000221,10271792128,42.553154,103552000,-213540000
388,REG,12.981,0.24527,20.32,0.1373905,1.58,167108000,38.004,3344749,0.02,1546214400,1.01057,286912992,1.689,0.032832503,1.7756026,0.011670001,1609372800,1553990400,4.44,2019/4/15,157199911,0.587463,15184532480,2,-,,0.718,1557878400,4.8,42.708862,1,0.027,3144822,1.688999903,11300066304,39.952637,249127000,421435000
389,REGN,4.499,0.35125,11.912,-0.016765535,23.9,107255000,86.225,2514875,0.0229,1546214400,0.72681,2427500032,21.113,0.032832503,3.528559,0.24610001,1609372800,1553990400,2.44,2019/4/15,81327861,1.047062,31091408896,2,-,,-0.035,1557878400,1.69,12.730125,1,0.0315,2347540,21.11300108,33213755392,14.410552,,
390,RF,5.121,0.31664,,-0.26444095,1.68,1013219968,14.504,11151030,0.011,1546214400,0.76657,1484000000,1.556,0.032832503,0.9645615,0.00533,1609372800,1553990400,0.85,2019/4/15,1009638102,1.670972,28126562304,2,2004/7/1,1月1日,-0.048,1557878400,1.02,8.327381,1,0.0125,12062020,1.556000099,14174947328,8.991002,1759000000,0
391,RHI,1.069,0.07626,9.452,-0.21778297,4.24,116507000,9.263,9686491,0.0817,1546214400,0.97776,447919008,3.722,0.032832503,5.931124,0.02775,1609372800,1553990400,6.71,2019/4/15,113190772,1.361127,6280353792,2,2000/6/13,1月2日,0.142,1557878400,2.24,12.957547,1,0.096,11873380,3.722000062,6400894464,14.760881,434288000,587220000
392,RHT,9.247,0.12908,47.45,0.08934975,4.57,177756000,9.129,6810309,0.0383,1551312000,0.91997004,433988000,2.33,0.032832503,20.280426,0.00668,1614470400,1551312000,5.15,2019/4/15,171473874,-0.265279,31087939584,2,2000/1/10,1月2日,,1557878400,2.91,40.51203,1,0.050100002,6958540,2.329999926,32909746176,79.45923,433988000,546132000
393,RJF,1.023,0.13463001,,-0.15989572,7.98,140804992,45.329,2755021,0.0196,1538265600,0.72753996,1004232000,6.822,0.032832503,1.8676786,0.11193,1601424000,1553990400,2.84,2019/4/15,125235067,1.513799,7631445504,2,2006/3/23,2月3日,0.074,1557878400,1.24,10.609023,1,0.0216,2638416,6.821999716,11920550912,12.409851,856695000,0
394,RL,1.204,0.06825,7.803,-0.21931988,8.62,52192400,42.1,2883942,0.0369,1553904000,1.02274,430900000,5.27,0.032832503,2.6997626,0.00651,1617062400,1553904000,2.62,2019/4/15,46915241,1.166868,7599206912,2,-,,-0.235,1557878400,1.25,13.185616,1,0.0688,3182350,5.269999616,8873857024,21.567364,430900000,706700000
395,RMD,7.137,0.17646,23.759,0.10172677,3.9,143392992,14.101,2823070,0.0197,1530316800,0.71007,445601984,3.089,0.032832503,8.391603,0.01207,1593475200,1553990400,4.05,2019/4/15,142178095,0.330001,18023477248,2,2010/8/31,1月2日,-0.043,1557878400,2.82,30.341026,1,0.0221,2768312,3.088999954,16967693312,38.306896,315588000,560263000
396,ROK,2.962,0.1443,13.444,-0.11947322,9.61,118362000,11.29,2892821,0.024400001,1538265600,0.78031,969900032,7.851,0.032832503,14.06643,0.00651,1601424000,1553990400,3.18,2019/4/15,117533505,1.612193,19927128064,2,1987/4/14,1月2日,0.522,1557878400,2.04,16.525496,1,0.0241,3085222,7.85099978,18797068288,20.227997,535500000,1274400000
397,ROL,6.791,0.12344,33.763,0.105187654,0.83,327529984,2.196,14288658,0.0436,1546214400,0.4165,227364000,0.695,0.032832503,17.404371,0.57078,1609372800,1553990400,9.52,2019/4/15,147768336,0.739902,12508478464,2,2018/12/11,2月3日,-0.089,1557878400,6.01,46.048195,1,0.1012,14153065,0.694999946,12518196224,54.99281,231663000,309638000
398,ROP,8.023,0.20900999,23.306,0.2796203,13.36,103841000,78.364,1568321,0.015099999,1546214400,0.94839996,1102700032,10.551,0.032832503,4.6878667,0.02261,1609372800,1553990400,4.07,2019/4/15,103314541,1.098071,42329890816,2,2005/8/29,1月2日,0.749,1557878400,9.06,27.497005,1,0.020499999,1306782,10.55099965,38147026944,34.817554,,
399,ROST,2.402,0.10469,15.403,0.15597248,4.98,367440992,8.999,6329488,0.0172,1549065600,0.95988,1590347008,4.298,0.032832503,10.8901,0.02104,1612224000,1556928000,3.47,2019/4/15,355173378,0.836109,36486832128,2,2015/6/12,1月2日,0.007,1557878400,2.1,19.678715,1,0.0176,4742069,4.297999799,36009218048,22.801304,1587457000,2040714000
400,RSG,3.62,0.10248,13.07,0.26295114,3.59,321585984,24.618,4966023,0.0154,1546214400,0.96870005,1033400000,3.162,0.032832503,3.5165327,0.00174,1609372800,1553990400,4.22,2019/4/15,212317576,0.494069,36503158784,2,2007/3/19,2月3日,-0.015,1557878400,2.69,24.114206,1,0.0234,5289602,3.161999956,27839698944,27.378242,1036900000,1677300000
401,RTN,2.038,0.11108,14.247,-0.12537634,13.09,279871008,41.814,4274626,0.0153,1546214400,0.76922,3056999936,10.722,0.032832503,4.4767303,0.00178,1609372800,1553990400,2.42,2019/4/15,279241290,1.146842,56077815808,2,1995/10/24,1月2日,0.234,1557878400,1.21,14.300229,1,0.0153,3186877,10.72200034,52389056512,17.458496,2909000000,3308000000
402,SBAC,19.521,0.02204,29.581,0.39477515,2.04,113251000,-29.175,2104244,0.0186,1546214400,0.96222,41895000,0.365,0.032832503,,0.01307,1609372800,1553990400,3.72,2019/4/15,112264708,0.457222,37104185344,2,-,,-0.176,1557878400,2.39,108.59804,1,0.0225,2084876,0.365000027,25089626112,606.95886,47451000,569311000
403,SBUX,3.883,0.118640006,19.292,0.46034002,3.08,1211200000,-4.163,22249695,0.0184,1538265600,0.75308,3031600128,2.315,0.032832503,,0.03211,1601424000,1553990400,3,2019/4/15,1173628576,0.43423,99210371072,2,2015/4/9,1月2日,0.005,1557878400,2.33,26.60065,1,0.0185,28955229,2.315000178,99233619968,35.390926,4518300000,3810100000
404,SCHW,2.116,0.35268003,,-0.25100154,3,1335010048,14.113,16909875,0.0127,1546214400,0.81149,3508000000,2.59,0.032832503,3.0688019,0.11255,1609372800,1553990400,2.78,2019/4/15,1194606458,1.106652,22130403328,2,2000/5/31,2月3日,0.231,1557878400,1.17,14.436667,1,0.014199999,14934117,2.589999647,57819287552,16.72201,3507000000,0
405,SEE,2.186,0.09571,12.382,0.01288712,3.05,155704000,-1.877,8378030,0.0538,1546214400,1.00266,421600000,2.85,0.032832503,,0.01506,1609372800,1553990400,6.37,2019/4/15,153530059,1.140781,10307024896,2,2007/3/19,1月2日,,1557878400,1.19,14.645902,1,0.061100002,9813361,2.850000038,6955297280,15.673684,193100000,728900000
406,SHW,3.141,0.06268,22.378,0.1893506,24.27,91830400,37.629,1125116,0.012200001,1546214400,0.78985,1103856000,11.676,0.032832503,12.531557,0.1073,1609372800,1553990400,2.06,2019/4/15,82242609,1.254013,55305707520,2,1997/3/31,1月2日,-0.02,1557878400,1.48,19.429337,1,0.0135,1184574,11.6760007,43302625280,40.38626,1108746000,1901134000
407,SIVB,3.248,0.38564,,-0.33686274,22.09,52322100,102.113,1260545,0.0242,1546214400,0.93217003,1067611008,19.912,0.032832503,2.10081,0.00449,1609372800,1553990400,2.66,2019/4/15,51747804,2.460941,8992645120,2,2000/5/16,1月2日,0.481,1557878400,1.26,9.711182,1,0.027,1233036,19.91199995,11224136704,10.773403,973840000,0
408,SJM,2.548,0.065630004,12.146,0.17293024,8.33,113747000,70.101,5742262,0.0505,1556582400,0.80526,514400000,4.52,0.032832503,1.7494758,0.04532,1619740800,1556582400,9.32,2019/4/15,109212261,0.669906,19968561152,2,2002/6/3,1/0,-0.615,1557878400,4.61,14.722689,1,0.0591,6276629,4.519999894,13949931520,27.132744,514400000,1197800000
409,SLB,1.913,0.061890002,9.419,-0.4904824,2.18,1385120000,26.065,16899739,0.012200001,1546214400,0.80193,2034000000,1.45,0.032832503,1.3608288,0.00123,1609372800,1553990400,1.65,2019/4/15,1383016886,1.663351,62863892480,2,2006/4/10,1月2日,-0.198,1557878400,1.18,16.270641,1,0.012200001,16388213,1.449999998,49130209280,24.462069,2138000000,3191000000
410,SLG,12.146,0.16389999,21.905,-0.092176735,1.45,84327200,66.96,2422599,0.0287,1546214400,1.00559,173812992,2.046,0.032832503,1.316607,0.004,1609372800,1553990400,4.81,2019/4/15,83981507,1.261429,14862159872,2,-,,-0.536,1557878400,-4.5,60.8,1,0.0397,2424600,2.045999955,7809909760,43.088955,258646000,416802000
411,SNA,2.468,0.17117001,9.636,0.028817534,13.08,55404400,57.715,8949032,0.16149999,1546041600,1.0138301,694800000,12.21,0.032832503,2.824569,0.012259999,1609200000,1553904000,13.25,2019/4/15,54732945,1.390798,10017698816,2,1996/9/11,2月3日,0.091,1557878400,1.79,12.463304,1,0.18290001,9166814,12.20999941,9032041472,13.351352,679900000,955300000
412,SNPS,5.298,0.18736,30.501,0.3677007,4.84,149899008,26.067,2003447,0.013400001,1540944000,0.92767,605460992,3.952,0.032832503,4.842138,0.00682,1604102400,1556582400,2.5,2019/4/15,148923272,1.348181,17120798720,2,2003/9/24,1月2日,0.154,1557878400,2.78,26.078512,1,0.0152,2563816,3.951999766,18920253440,31.938261,,
413,SO,4.755,0.14963001,14.453,0.27707744,3.15,1040300032,25.413,14278553,0.0137,1546214400,0.57646,3372000000,3.264,0.032832503,2.1437848,0.00081,1609372800,1553990400,3.36,2019/4/15,1039120198,0.267567,1.07E+11,2,2001/4/3,6109/10000,1.222,1557878400,7.99,17.295237,1,0.0137,14582315,3.263999896,56675545088,16.691177,2226000000,4110000000
414,SPG,13.377,0.42086,18.029,-0.01035738,7.31,308985984,10.26,8975271,0.029000001,1546214400,0.98745,2364541952,7.647,0.032832503,15.730019,0.005,1609372800,1553990400,7.01,2019/4/15,306784304,0.578874,75259961344,2,2014/5/29,1000/1063,-0.116,1557878400,2.98,22.077976,1,0.0381,8886368,7.646999457,57418686464,21.10501,2440058000,2908399000
415,SPGI,9.583,0.29974002,19.585,0.08316457,10.01,246080992,1.329,3102094,0.0126,1546214400,0.8647,1876999936,7.454,0.032832503,170.90294,0.00334,1609372800,1553990400,3.12,2019/4/15,245865168,0.953859,60008755200,2,2005/5/18,1月2日,-0.165,1557878400,2.52,22.69031,1,0.0127,4006660,7.454000028,55892377600,30.470888,1958000000,2961000000
416,SRE,5.504,0.09553,16.671,0.14762354,7.07,274388000,55.066,18445097,0.0672,1546214400,0.99417996,1212999936,3.714,0.032832503,2.4350777,0.00148,1609372800,1553990400,10.65,2019/4/15,273979407,0.305316,66315476992,2,1992/5/28,1月2日,0.272,1557878400,2.62,18.966053,1,0.0764,20435162,3.71400011,36792684544,36.10393,1049000000,2378000000
417,STI,5.509,0.30231002,,-0.106628716,5.93,443825984,51.153,10671371,0.024,1546214400,0.82926005,2609999872,5.7,0.032832503,1.2456747,0.00373,1609372800,1553990400,4.69,2019/4/15,441950034,1.691266,49424105472,2,1996/5/22,1月2日,-0.098,1557878400,1.22,10.745363,1,0.024,9964659,5.699999678,28280592384,11.178948,2775000000,0
418,STT,-1.87,0.20677,,-0.43515563,7.34,373160000,56.668,6430730,0.0172,1546214400,0.89862,2259000064,5.957,0.032832503,1.009741,0.00323,1609372800,1553990400,2.72,2019/4/15,356163066,1.75669,-22142072832,2,2001/5/31,1月2日,-0.231,1557878400,3.46,7.7956405,1,0.0171,4479376,5.956999459,21352216576,9.605507,2599000000,0
419,STX,1.4,0.13728,6.765,-0.24818772,4.87,276843008,6.101,15566000,0.056199998,1530230400,0,1490000000,5.139,0.032832503,7.2037373,0.56339,1593388800,1553817600,4.43,2019/4/15,245783811,1.908486,15193272320,2,-,,-0.488,1557878400,1.37,9.024641,1,0.069699995,15348224,5.138999711,12167249920,8.552248,1182000000,1730000000
420,STZ,6.117,0.42334998,16.796,-0.16670352,9.81,167208992,66.013,6291616,0.032899998,1551312000,0.84695,3435899904,17.57,0.032832503,2.9079123,0.052989997,1614470400,1551312000,4.13,2019/4/15,159439035,1.040914,49642799104,2,2005/5/16,1月2日,0.361,1557878400,3.74,19.567787,1,0.0395,6078705,17.56999854,36483342336,10.925442,3435900000,2625400000
421,SWK,1.917,0.04285,11.147,-0.046600163,9.49,151532000,47.399,2270604,0.015,1546041600,0.89623,604499968,4.007,0.032832503,2.9426782,0.00258,1609200000,1553904000,1.46,2019/4/15,140415949,1.442867,27039991808,2,1996/6/4,1月2日,-0.004,1557878400,1.87,14.6975765,1,0.015,3285248,4.007000242,21135683584,34.809082,605200000,1929600000
422,SWKS,3.028,0.29058,7.284,-0.29610676,7.44,172694000,23.63,5554058,0.0322,1538092800,0.84193003,1070800000,5.987,0.032832503,3.0935252,0.00402,1601251200,1553817600,2.62,2019/4/15,171980358,1.020031,11157054464,2,2000/4/20,1月2日,-0.225,1557878400,1.14,9.825269,1,0.036199998,4561536,5.987000428,12623931392,12.209787,918400000,1308200000
423,SYF,3.831,0.38731998,,-0.04197389,4.69,689315968,21.353,9597770,0.0139,1546214400,0.9835,3256999936,4.456,0.032832503,1.5604364,0.00129,1609372800,1553990400,2.18,2019/4/15,612106069,1.57391,32213108736,2,-,,0.73,1557878400,0.36,7.1044774,1,0.0139,9213387,4.45599985,22968008704,7.4775586,2790000000,0
424,SYK,10.977,0.25382,39.137,0.14442217,8.95,373104992,31.281,3160090,0.0085,1546214400,0.76129997,3521999872,9.274,0.032832503,6.2696204,0.079239994,1609372800,1553990400,2.14,2019/4/15,656679653,0.945876,1.52E+11,2,2004/5/17,1月2日,-0.07,1557878400,2.14,21.91285,1,0.0095,3538580,9.274000223,73173352448,21.147293,3553000000,3094000000
425,SYMC,2.957,0.00655,13.988,-0.096698165,1.86,618193984,9.108,13272935,0.0215,1553817600,0.93327004,16000000,0.043,0.032832503,2.1091347,0.01026,1616976000,1553817600,2,2019/4/15,573875556,0.949348,13987771392,2,2004/12/1,1月2日,,1557878400,1.14,10.327956,1,0.024,12021646,0.043000004,11875506176,446.74414,31000000,621000000
426,SYY,0.75,0.02648,13.218,0.07664502,3.81,513975008,4.597,10436058,0.020299999,1530316800,0.81714994,1587432960,3.021,0.032832503,15.60148,0.00214,1593475200,1553904000,4.42,2019/4/15,512870299,0.716069,44962570240,2,2000/12/18,1月2日,0.333,1557878400,1.89,18.824148,1,0.0216,11903272,3.020999909,36862287872,23.740484,1430766000,2494637000
427,T,2.46,0.105909996,7.547,-0.04944408,3.64,7298129920,25.367,90935015,0.0125,1546214400,0.55436003,18804000768,2.653,0.032832503,1.258722,0.00071,1609372800,1553990400,3.04,2019/4/15,7292672460,0.738732,4.37E+11,2,1998/3/20,1月2日,-0.121,1557878400,3.43,8.771977,1,0.0125,85702202,2.653000129,2.33E+11,12.035431,19370000000,31618000000
428,TAP,2.11,0.09215,9.423,-0.119066,4.84,196188000,63.065,8506933,0.039300002,1546214400,0.86429,989800000,4.569,0.032832503,0.8679934,0.11691,1609372800,1553990400,4.98,2019/4/15,175706818,0.989908,22665357312,2,2007/10/4,1月2日,-0.456,1557878400,13.93,11.309917,1,0.0466,8229106,4.56899953,11847323648,11.980741,,
429,TDG,9.442,0.20014,19.901,0.3709942,20.76,53179900,-28.071,2313815,0.0435,1538265600,0.23377001,821825984,14.664,0.032832503,,0.89718,1601424000,1553904000,7.5,2019/4/15,52729480,1.368317,39841062912,2,-,,0.031,1557878400,2.13,22.864643,1,0.0467,2269793,14.66399957,25242904576,32.36975,957062000,1683441000
430,TEL,2.46,0.20435,11.171,-0.06471187,6.12,336865984,29.629,3444588,0.010199999,1538092800,0,2939000064,8.16,0.032832503,3.0885282,0.68525004,1601251200,1553817600,2.65,2019/4/15,336061009,1.185476,34071498752,2,-,,-0.104,1557878400,1.53,14.952615,1,0.010199999,4456405,8.159999843,30826606592,11.214461,2565000000,2486000000
431,TFX,6.181,0.07496,22.762,0.07534599,12.76,46154100,55.703,772054,0.0167,1546214400,0.95238996,183419008,3.955,0.032832503,5.582285,0.00254,1609372800,1553990400,2.61,2019/4/15,46017472,1.144495,15296167936,2,1997/6/17,1月2日,-0.272,1557878400,1.95,24.369123,1,0.0257,950713,3.954999873,14351618048,78.622,200802000,487923000
432,TGT,0.761,0.03955,8.508,0.098532796,6.23,512334016,21.7,26973041,0.052600004,1549065600,0.85826,3004999936,5.716,0.032832503,4.034562,0.00155,1612224000,1556928000,5.27,2019/4/15,511473754,0.853288,57968250880,2,2000/7/20,1月2日,0.107,1557878400,1.25,14.05297,1,0.052399997,25752061,5.716000001,44854845440,15.316655,2937000000,4227000000
433,TIF,2.819,0.12903,12.845,-0.32277864,5.43,121407000,26.017,9848735,0.081099994,1548892800,0.98783994,569299968,4.642,0.032832503,3.5415304,0.00949,1612051200,1556582400,7.03,2019/4/15,101486865,1.467946,12436126720,2,2000/7/21,1月2日,-0.12,1557878400,2.21,16.968693,1,0.0915,9341671,4.642000451,11186441216,19.849201,586400000,775500000
434,TJX,1.818,0.07693,14.284,0.09293747,2.86,1212669952,4.232,9280137,0.0076,1549065600,0.93421996,3043595008,2.441,0.032832503,12.199906,0.00063,1612224000,1556928000,2.02,2019/4/15,1211272978,0.917877,71925784576,2,2018/11/7,1月2日,-0.023,1557878400,2.14,18.052448,1,0.0076,11731839,2.440999833,62610149376,21.151169,3059798000,4218193000
435,TMK,2.495,0.16386,11.055,0.037231565,7.15,109941000,54.977,3226511,0.0293,1546214400,0.78782,713193024,6.249,0.032832503,1.6152209,0.01841,1609372800,1553990400,7.1,2019/4/15,101179365,1.132454,10857891840,2,2014/7/2,2月3日,0.068,1557878400,1.64,12.41958,1,0.033800002,3547481,6.248999843,9762760704,14.210274,701466000,953747000
436,TMO,5.297,0.12887,20.9,0.29607987,13.51,399980992,69.236,3238664,0.0081,1546214400,0.90669996,3174000128,7.83,0.032832503,4.098446,0.00186,1609372800,1553904000,1.65,2019/4/15,399153179,1.226413,1.30E+11,2,1996/6/6,2月3日,0.408,1557878400,1.98,21.003702,1,0.0081,2985559,7.829999389,1.13E+11,36.240105,2938000000,3889000000
437,TPR,1.508,0.11776,8.177,-0.34679335,2.87,290136000,12.172,11006799,0.0379,1530316800,0.92987996,706200000,2.426,0.032832503,2.4622083,0.00173,1593475200,1553904000,1.75,2019/4/15,289491853,1.068174,9041512448,2,2005/4/5,1月2日,-0.163,1557878400,2.52,10.442509,1,0.0479,8258084,2.426000312,8695375872,12.353667,397500000,909100000
